hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,mean_padj,cilow_padj,ciupp_padj,mean_pval,cilow_pval,ciupp_pval,mean_sim,sem_sim
SYNE2,17084,sarcoplasmic reticulum,GO:0016529,cellular component,29.0,2.0,1.406e-01,6.177e-02,3.202e-01,6.255e-02,1.095e-02,3.574e-01,7.518e-01,4.776e-02
SYNE2,17084,intermediate filament cytoskeleton,GO:0045111,cellular component,29.0,8.0,1.406e-01,6.177e-02,3.202e-01,7.145e-02,1.523e-02,3.351e-01,7.366e-01,4.400e-02
SYNE2,17084,Z disc,GO:0030018,cellular component,29.0,4.0,1.508e-01,4.610e-02,4.930e-01,1.143e-01,2.371e-02,5.512e-01,6.693e-01,5.910e-02
SYNE2,17084,nuclear membrane,GO:0031965,cellular component,29.0,9.0,1.528e-01,5.149e-02,4.533e-01,1.287e-01,4.267e-02,3.879e-01,6.584e-01,4.031e-02
SYNE2,17084,meiotic nuclear membrane microtubule tethering complex,GO:0034993,cellular component,29.0,3.0,1.543e-01,5.214e-02,4.564e-01,1.440e-01,5.676e-02,3.655e-01,6.420e-01,3.638e-02
SYNE2,17084,nuclear lumen,GO:0031981,cellular component,29.0,2.0,2.650e-01,4.004e-02,1.754e+00,2.557e-01,3.618e-02,1.807e+00,5.060e-01,1.023e-01
SYNE2,17084,protein binding,GO:0005515,molecular function,29.0,332.0,1.360e-01,5.846e-02,3.165e-01,7.289e-02,2.242e-02,2.370e-01,7.371e-01,3.660e-02
HPF1,26051,regulation of protein ADP-ribosylation,GO:0010835,biological process,9.0,3.0,6.890e-02,1.248e-02,3.803e-01,2.482e-02,1.224e-03,5.031e-01,8.309e-01,5.447e-02
HPF1,26051,peptidyl-serine ADP-ribosylation,GO:0018312,biological process,9.0,3.0,1.091e-01,7.924e-02,1.502e-01,5.615e-02,3.511e-02,8.980e-02,7.725e-01,1.310e-02
HPF1,26051,cellular response to DNA damage stimulus,GO:0006974,biological process,9.0,20.0,1.273e-01,9.358e-02,1.732e-01,1.273e-01,9.358e-02,1.732e-01,6.648e-01,1.109e-02
HPF1,26051,nucleus,GO:0005634,cellular component,9.0,151.0,1.091e-01,7.924e-02,1.502e-01,8.592e-02,6.592e-02,1.120e-01,7.201e-01,8.465e-03
HPF1,26051,histone binding,GO:0042393,molecular function,9.0,9.0,6.890e-02,1.248e-02,3.803e-01,1.877e-02,3.787e-03,9.302e-02,8.741e-01,2.959e-02
HPF1,26051,poly-ADP-D-ribose binding,GO:0072572,molecular function,9.0,2.0,6.890e-02,1.248e-02,3.803e-01,2.688e-02,3.648e-03,1.981e-01,8.384e-01,4.403e-02
HPF1,26051,zinc ion binding,GO:0008270,molecular function,9.0,6.0,1.091e-01,7.924e-02,1.502e-01,7.254e-02,3.156e-02,1.667e-01,7.397e-01,2.566e-02
HPF1,26051,protein binding,GO:0005515,molecular function,9.0,332.0,1.091e-01,7.924e-02,1.502e-01,9.100e-02,7.753e-02,1.068e-01,7.127e-01,5.231e-03
CDK17,8750,protein phosphorylation,GO:0006468,biological process,6.0,33.0,4.318e-02,2.131e-02,8.752e-02,1.057e-02,3.752e-03,2.979e-02,9.191e-01,1.293e-02
CDK17,8750,cytoplasm,GO:0005737,cellular component,6.0,69.0,5.541e-02,4.338e-02,7.077e-02,4.415e-02,3.110e-02,6.269e-02,7.999e-01,9.302e-03
CDK17,8750,nucleus,GO:0005634,cellular component,6.0,151.0,5.541e-02,4.338e-02,7.077e-02,4.954e-02,2.662e-02,9.221e-02,7.865e-01,1.662e-02
CDK17,8750,protein serine/threonine kinase activity,GO:0004674,molecular function,6.0,34.0,4.372e-02,2.247e-02,8.508e-02,2.776e-02,6.529e-03,1.180e-01,8.415e-01,3.064e-02
CDK17,8750,protein binding,GO:0005515,molecular function,6.0,332.0,5.541e-02,4.338e-02,7.077e-02,5.201e-02,4.337e-02,6.237e-02,7.816e-01,4.961e-03
COL11A1,2186,endodermal cell differentiation,GO:0035987,biological process,11.0,2.0,1.557e-01,5.068e-02,4.784e-01,8.316e-02,4.390e-02,1.575e-01,7.232e-01,1.957e-02
COL11A1,2186,extracellular matrix organization,GO:0030198,biological process,11.0,11.0,1.557e-01,5.068e-02,4.784e-01,9.247e-02,2.054e-02,4.163e-01,7.028e-01,4.783e-02
COL11A1,2186,sensory perception of sound,GO:0007605,biological process,11.0,4.0,1.574e-01,4.940e-02,5.013e-01,8.814e-02,1.759e-02,4.415e-01,7.073e-01,5.471e-02
COL11A1,2186,detection of mechanical stimulus involved in sensory perception of sound,GO:0050910,biological process,11.0,3.0,1.826e-01,4.957e-02,6.727e-01,9.897e-02,7.094e-03,1.381e+00,6.724e-01,9.143e-02
COL11A1,2186,visual perception,GO:0007601,biological process,11.0,3.0,1.826e-01,4.957e-02,6.727e-01,1.466e-01,2.803e-02,7.672e-01,6.267e-01,6.986e-02
COL11A1,2186,collagen-containing extracellular matrix,GO:0062023,cellular component,11.0,13.0,1.557e-01,5.068e-02,4.784e-01,3.213e-02,2.567e-02,4.023e-02,8.335e-01,5.228e-03
COL11A1,2186,extracellular matrix,GO:0031012,cellular component,11.0,10.0,1.557e-01,5.068e-02,4.784e-01,7.826e-02,4.025e-02,1.522e-01,7.308e-01,2.058e-02
COL11A1,2186,extracellular space,GO:0005615,cellular component,11.0,6.0,1.680e-01,6.004e-02,4.701e-01,1.197e-01,5.922e-02,2.420e-01,6.723e-01,2.529e-02
COL11A1,2186,collagen type XI trimer,GO:0005592,cellular component,11.0,2.0,1.732e-01,6.321e-02,4.744e-01,8.015e-02,1.239e-02,5.184e-01,7.188e-01,5.488e-02
COL11A1,2186,extracellular matrix structural constituent,GO:0005201,molecular function,11.0,7.0,1.865e-01,5.164e-02,6.732e-01,1.457e-01,2.256e-02,9.405e-01,6.246e-01,7.592e-02
MCM10,18043,cellular response to DNA damage stimulus,GO:0006974,biological process,16.0,20.0,4.685e-02,2.176e-02,1.008e-01,4.378e-02,2.435e-02,7.872e-02,8.000e-01,1.513e-02
MCM10,18043,DNA replication initiation,GO:0006270,biological process,16.0,4.0,4.701e-02,1.623e-02,1.362e-01,2.942e-02,3.144e-03,2.754e-01,8.267e-01,4.871e-02
MCM10,18043,replication fork protection complex,GO:0031298,cellular component,16.0,3.0,2.301e-02,5.573e-03,9.501e-02,3.852e-03,3.950e-04,3.758e-02,9.554e-01,1.470e-02
MCM10,18043,nucleus,GO:0005634,cellular component,16.0,151.0,4.329e-02,1.821e-02,1.029e-01,2.688e-02,8.653e-03,8.353e-02,8.469e-01,2.519e-02
MCM10,18043,nucleolus,GO:0005730,cellular component,16.0,41.0,4.475e-02,2.062e-02,9.714e-02,3.271e-02,1.151e-02,9.299e-02,8.293e-01,2.661e-02
MCM10,18043,single-stranded DNA binding,GO:0003697,molecular function,16.0,7.0,4.259e-02,1.883e-02,9.634e-02,1.612e-02,7.180e-03,3.621e-02,8.923e-01,1.391e-02
MCM10,18043,identical protein binding,GO:0042802,molecular function,16.0,20.0,4.259e-02,1.883e-02,9.634e-02,1.735e-02,4.007e-03,7.509e-02,8.811e-01,2.393e-02
MCM10,18043,DNA replication origin binding,GO:0003688,molecular function,16.0,4.0,4.403e-02,2.135e-02,9.078e-02,2.203e-02,1.120e-02,4.333e-02,8.678e-01,1.389e-02
MCM10,18043,double-stranded DNA binding,GO:0003690,molecular function,16.0,13.0,4.475e-02,2.062e-02,9.714e-02,3.295e-02,1.083e-02,1.003e-01,8.280e-01,2.804e-02
MCM10,18043,protein binding,GO:0005515,molecular function,16.0,332.0,4.532e-02,1.901e-02,1.080e-01,3.511e-02,1.001e-02,1.232e-01,8.205e-01,2.970e-02
TRMT11,21080,,,,nan,nan,,,,,,,,
METTL22,28368,,,,nan,nan,,,,,,,,
PRR11,25619,cell cycle arrest,GO:0007050,biological process,11.0,8.0,3.882e-02,2.311e-02,6.522e-02,3.604e-02,1.667e-02,7.793e-02,8.203e-01,1.885e-02
PRR11,25619,regulation of cell cycle,GO:0051726,biological process,11.0,14.0,4.066e-02,2.556e-02,6.466e-02,2.850e-02,1.025e-02,7.925e-02,8.429e-01,2.457e-02
PRR11,25619,membrane,GO:0016020,cellular component,11.0,53.0,3.059e-02,1.723e-02,5.433e-02,1.771e-02,6.259e-03,5.014e-02,8.836e-01,2.082e-02
PRR11,25619,nucleus,GO:0005634,cellular component,11.0,151.0,3.059e-02,1.723e-02,5.433e-02,1.931e-02,5.595e-03,6.664e-02,8.750e-01,2.283e-02
PRR11,25619,cytoplasm,GO:0005737,cellular component,11.0,69.0,3.059e-02,1.723e-02,5.433e-02,2.139e-02,9.893e-03,4.623e-02,8.702e-01,1.606e-02
KIF2A,6318,mitotic spindle assembly,GO:0090307,biological process,44.0,6.0,4.074e-02,3.312e-02,5.012e-02,1.099e-02,6.299e-03,1.916e-02,9.186e-01,7.369e-03
KIF2A,6318,mitotic spindle organization,GO:0007052,biological process,44.0,12.0,4.074e-02,3.312e-02,5.012e-02,1.285e-02,1.093e-02,1.510e-02,9.104e-01,2.338e-03
KIF2A,6318,microtubule-based movement,GO:0007018,biological process,44.0,21.0,4.584e-02,3.611e-02,5.819e-02,3.327e-02,2.420e-02,4.572e-02,8.301e-01,7.492e-03
KIF2A,6318,microtubule cytoskeleton organization,GO:0000226,biological process,44.0,25.0,4.848e-02,3.162e-02,7.435e-02,3.762e-02,2.864e-02,4.941e-02,8.174e-01,6.944e-03
KIF2A,6318,regulation of cell migration,GO:0030334,biological process,44.0,30.0,3.142e-01,1.251e-01,7.891e-01,3.142e-01,1.251e-01,7.891e-01,4.913e-01,5.211e-02
KIF2A,6318,centriolar subdistal appendage,GO:0120103,cellular component,44.0,4.0,4.040e-02,3.191e-02,5.114e-02,4.711e-03,1.777e-03,1.249e-02,9.571e-01,9.255e-03
KIF2A,6318,centriole,GO:0005814,cellular component,44.0,5.0,4.040e-02,3.191e-02,5.114e-02,5.672e-03,3.476e-03,9.256e-03,9.504e-01,5.029e-03
KIF2A,6318,spindle microtubule,GO:0005876,cellular component,44.0,11.0,4.040e-02,3.191e-02,5.114e-02,7.357e-03,2.899e-03,1.867e-02,9.383e-01,1.017e-02
KIF2A,6318,microtubule,GO:0005874,cellular component,44.0,22.0,4.339e-02,3.000e-02,6.275e-02,1.838e-02,8.930e-03,3.781e-02,8.829e-01,1.293e-02
KIF2A,6318,centrosome,GO:0005813,cellular component,44.0,31.0,4.361e-02,3.061e-02,6.214e-02,1.901e-02,1.231e-02,2.936e-02,8.819e-01,8.132e-03
KIF2A,6318,kinesin complex,GO:0005871,cellular component,44.0,16.0,4.361e-02,3.061e-02,6.214e-02,2.067e-02,1.629e-02,2.623e-02,8.753e-01,4.828e-03
KIF2A,6318,spindle pole,GO:0000922,cellular component,44.0,15.0,4.443e-02,2.856e-02,6.913e-02,2.439e-02,1.100e-02,5.409e-02,8.582e-01,1.689e-02
KIF2A,6318,nuclear body,GO:0016604,cellular component,44.0,30.0,4.775e-02,2.508e-02,9.091e-02,2.595e-02,6.766e-03,9.954e-02,8.497e-01,3.206e-02
KIF2A,6318,membrane,GO:0016020,cellular component,44.0,53.0,4.829e-02,3.131e-02,7.449e-02,3.659e-02,2.448e-02,5.471e-02,8.197e-01,9.898e-03
KIF2A,6318,nucleolus,GO:0005730,cellular component,44.0,41.0,4.871e-02,3.067e-02,7.736e-02,3.675e-02,2.266e-02,5.961e-02,8.191e-01,1.238e-02
KIF2A,6318,nucleus,GO:0005634,cellular component,44.0,151.0,5.015e-02,2.917e-02,8.623e-02,4.377e-02,2.628e-02,7.290e-02,8.007e-01,1.380e-02
KIF2A,6318,cytoplasm,GO:0005737,cellular component,44.0,69.0,5.271e-02,2.988e-02,9.298e-02,4.843e-02,2.773e-02,8.459e-02,7.891e-01,1.533e-02
KIF2A,6318,microtubule motor activity,GO:0003777,molecular function,44.0,13.0,4.074e-02,3.312e-02,5.012e-02,1.296e-02,6.285e-03,2.674e-02,9.078e-01,1.102e-02
KIF2A,6318,microtubule binding,GO:0008017,molecular function,44.0,22.0,4.339e-02,3.000e-02,6.275e-02,2.064e-02,1.193e-02,3.569e-02,8.743e-01,1.078e-02
KIF2A,6318,ATPase activity,GO:0016887,molecular function,44.0,14.0,4.672e-02,3.387e-02,6.446e-02,2.916e-02,2.140e-02,3.975e-02,8.433e-01,7.353e-03
KIF2A,6318,protein binding,GO:0005515,molecular function,44.0,332.0,5.625e-02,3.560e-02,8.888e-02,5.267e-02,3.202e-02,8.663e-02,7.798e-01,1.392e-02
PITX1,9004,anatomical structure morphogenesis,GO:0009653,biological process,10.0,90.0,2.060e-01,7.835e-02,5.414e-01,2.060e-01,7.835e-02,5.414e-01,5.795e-01,4.443e-02
PITX1,9004,nucleus,GO:0005634,cellular component,10.0,151.0,7.448e-02,3.092e-02,1.794e-01,3.813e-02,1.603e-02,9.071e-02,8.141e-01,2.160e-02
PITX1,9004,nucleolus,GO:0005730,cellular component,10.0,41.0,7.677e-02,3.533e-02,1.668e-01,5.473e-02,2.284e-02,1.311e-01,7.741e-01,2.448e-02
PITX1,9004,RNA polymerase II transcription factor binding,GO:0001085,molecular function,10.0,6.0,6.424e-02,3.075e-02,1.342e-01,1.603e-02,5.740e-03,4.479e-02,8.910e-01,1.711e-02
PITX1,9004,protein binding,GO:0005515,molecular function,10.0,332.0,7.448e-02,3.092e-02,1.794e-01,3.754e-02,1.151e-02,1.225e-01,8.143e-01,2.936e-02
PITX1,9004,sequence-specific DNA binding,GO:0043565,molecular function,10.0,12.0,7.448e-02,3.092e-02,1.794e-01,4.712e-02,1.322e-02,1.680e-01,7.891e-01,3.274e-02
PITX1,9004,RNA polymerase II proximal promoter sequence-specific DNA binding,GO:0000978,molecular function,10.0,25.0,9.745e-02,9.191e-02,1.033e-01,7.911e-02,6.677e-02,9.374e-02,7.311e-01,5.195e-03
NUCKS1,29923,double-strand break repair via homologous recombination,GO:0000724,biological process,20.0,8.0,9.087e-02,3.075e-02,2.685e-01,1.758e-02,1.382e-02,2.236e-02,8.886e-01,4.237e-03
NUCKS1,29923,modulation by host of RNA binding by virus,GO:1990968,biological process,20.0,3.0,9.087e-02,3.075e-02,2.685e-01,1.820e-02,8.752e-03,3.785e-02,8.838e-01,1.404e-02
NUCKS1,29923,regulation of DNA replication,GO:0006275,biological process,20.0,8.0,9.087e-02,3.075e-02,2.685e-01,2.668e-02,6.978e-03,1.020e-01,8.474e-01,3.258e-02
NUCKS1,29923,replication fork processing,GO:0031297,biological process,20.0,4.0,9.087e-02,3.075e-02,2.685e-01,3.807e-02,1.710e-02,8.476e-02,8.144e-01,2.080e-02
NUCKS1,29923,positive regulation by host of viral transcription,GO:0043923,biological process,20.0,4.0,9.087e-02,3.075e-02,2.685e-01,4.701e-02,2.761e-02,8.006e-02,7.925e-01,1.442e-02
NUCKS1,29923,interstrand cross-link repair,GO:0036297,biological process,20.0,5.0,9.087e-02,3.075e-02,2.685e-01,5.267e-02,1.783e-02,1.556e-01,7.769e-01,3.002e-02
NUCKS1,29923,cellular response to X-ray,GO:0071481,biological process,20.0,4.0,9.087e-02,3.075e-02,2.685e-01,5.530e-02,1.765e-02,1.733e-01,7.712e-01,3.075e-02
NUCKS1,29923,regulation of DNA strand elongation,GO:0060382,biological process,20.0,3.0,9.122e-02,3.058e-02,2.721e-01,4.688e-02,1.481e-02,1.485e-01,7.901e-01,3.166e-02
NUCKS1,29923,positive regulation by host of viral genome replication,GO:0044829,biological process,20.0,4.0,9.582e-02,2.828e-02,3.246e-01,7.556e-02,1.846e-02,3.093e-01,7.309e-01,4.143e-02
NUCKS1,29923,modulation by host of viral RNA-binding transcription factor activity,GO:1990969,biological process,20.0,4.0,1.046e-01,4.036e-02,2.709e-01,8.781e-02,3.515e-02,2.194e-01,7.144e-01,3.045e-02
NUCKS1,29923,release from viral latency,GO:0019046,biological process,20.0,3.0,1.309e-01,2.129e-02,8.055e-01,1.224e-01,1.741e-02,8.604e-01,6.509e-01,7.709e-02
NUCKS1,29923,nuclear chromatin,GO:0000790,cellular component,20.0,14.0,9.087e-02,3.075e-02,2.685e-01,3.092e-02,1.005e-02,9.513e-02,8.341e-01,2.590e-02
NUCKS1,29923,nucleus,GO:0005634,cellular component,20.0,151.0,9.954e-02,3.562e-02,2.782e-01,7.585e-02,3.053e-02,1.885e-01,7.337e-01,2.715e-02
NUCKS1,29923,nucleolus,GO:0005730,cellular component,20.0,41.0,9.979e-02,2.870e-02,3.470e-01,8.482e-02,1.928e-02,3.731e-01,7.150e-01,4.461e-02
NUCKS1,29923,cytoplasm,GO:0005737,cellular component,20.0,69.0,1.046e-01,4.036e-02,2.709e-01,9.763e-02,4.201e-02,2.269e-01,7.005e-01,2.797e-02
NUCKS1,29923,transcription factor binding,GO:0008134,molecular function,20.0,19.0,9.087e-02,3.075e-02,2.685e-01,3.107e-02,1.068e-02,9.037e-02,8.344e-01,2.684e-02
NUCKS1,29923,double-stranded DNA binding,GO:0003690,molecular function,20.0,13.0,9.122e-02,3.058e-02,2.721e-01,4.736e-02,9.466e-03,2.369e-01,7.858e-01,4.166e-02
NUCKS1,29923,chromatin binding,GO:0003682,molecular function,20.0,17.0,9.678e-02,3.924e-02,2.387e-01,6.791e-02,4.059e-02,1.136e-01,7.493e-01,1.521e-02
NUCKS1,29923,RNA binding,GO:0003723,molecular function,20.0,63.0,1.017e-01,2.546e-02,4.060e-01,7.463e-02,8.349e-03,6.670e-01,7.239e-01,6.459e-02
BCL3,998,"positive regulation of transcription, DNA-templated",GO:0045893,biological process,33.0,41.0,1.449e-01,1.213e-01,1.732e-01,2.283e-02,1.507e-02,3.458e-02,8.659e-01,8.883e-03
BCL3,998,negative regulation of apoptotic process,GO:0043066,biological process,33.0,31.0,1.449e-01,1.213e-01,1.732e-01,4.279e-02,1.744e-02,1.050e-01,8.015e-01,2.418e-02
BCL3,998,I-kappaB kinase/NF-kappaB signaling,GO:0007249,biological process,33.0,2.0,1.449e-01,1.213e-01,1.732e-01,4.665e-02,4.206e-02,5.174e-02,7.938e-01,2.764e-03
BCL3,998,response to UV-C,GO:0010225,biological process,33.0,3.0,1.449e-01,1.213e-01,1.732e-01,5.014e-02,2.685e-02,9.361e-02,7.851e-01,1.740e-02
BCL3,998,"DNA damage response, signal transduction by p53 class mediator",GO:0030330,biological process,33.0,5.0,1.449e-01,1.213e-01,1.732e-01,5.911e-02,1.590e-02,2.197e-01,7.619e-01,3.802e-02
BCL3,998,"negative regulation of transcription, DNA-templated",GO:0045892,biological process,33.0,41.0,1.449e-01,1.213e-01,1.732e-01,6.464e-02,2.993e-02,1.396e-01,7.547e-01,2.232e-02
BCL3,998,positive regulation of translation,GO:0045727,biological process,33.0,20.0,1.471e-01,1.170e-01,1.850e-01,4.366e-02,4.408e-03,4.324e-01,7.862e-01,5.699e-02
BCL3,998,"transcription, DNA-templated",GO:0006351,biological process,33.0,16.0,1.471e-01,1.170e-01,1.850e-01,6.613e-02,2.410e-02,1.815e-01,7.503e-01,3.078e-02
BCL3,998,regulation of NIK/NF-kappaB signaling,GO:1901222,biological process,33.0,5.0,1.471e-01,1.170e-01,1.850e-01,1.073e-01,8.905e-02,1.292e-01,6.898e-01,6.342e-03
BCL3,998,cellular response to DNA damage stimulus,GO:0006974,biological process,33.0,20.0,1.489e-01,1.202e-01,1.844e-01,1.108e-01,1.005e-01,1.221e-01,6.854e-01,3.319e-03
BCL3,998,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,GO:0042771,biological process,33.0,3.0,1.525e-01,1.227e-01,1.896e-01,1.184e-01,9.481e-02,1.480e-01,6.755e-01,7.673e-03
BCL3,998,response to virus,GO:0009615,biological process,33.0,7.0,1.680e-01,1.329e-01,2.123e-01,1.486e-01,1.292e-01,1.709e-01,6.416e-01,5.199e-03
BCL3,998,negative regulation of receptor signaling pathway via JAK-STAT,GO:0046426,biological process,33.0,4.0,1.684e-01,1.178e-01,2.409e-01,1.388e-01,8.440e-02,2.283e-01,6.512e-01,1.788e-02
BCL3,998,regulation of apoptotic process,GO:0042981,biological process,33.0,24.0,1.872e-01,1.375e-01,2.549e-01,1.669e-01,1.096e-01,2.542e-01,6.223e-01,1.657e-02
BCL3,998,regulation of DNA binding,GO:0051101,biological process,33.0,12.0,1.988e-01,1.002e-01,3.943e-01,1.826e-01,7.714e-02,4.325e-01,6.035e-01,3.513e-02
BCL3,998,negative regulation of interleukin-8 biosynthetic process,GO:0045415,biological process,33.0,4.0,1.999e-01,5.613e-02,7.123e-01,9.915e-02,8.201e-03,1.199e+00,6.695e-01,9.933e-02
BCL3,998,Bcl3-Bcl10 complex,GO:0032996,cellular component,33.0,2.0,1.022e-01,2.809e-02,3.719e-01,1.025e-02,2.736e-04,3.837e-01,8.877e-01,5.831e-02
BCL3,998,intracellular membrane-bounded organelle,GO:0043231,cellular component,33.0,40.0,1.449e-01,1.213e-01,1.732e-01,4.131e-02,2.099e-02,8.131e-02,8.062e-01,1.742e-02
BCL3,998,plasma membrane,GO:0005886,cellular component,33.0,24.0,1.449e-01,1.213e-01,1.732e-01,6.266e-02,4.338e-02,9.052e-02,7.594e-01,1.057e-02
BCL3,998,nucleus,GO:0005634,cellular component,33.0,151.0,1.449e-01,1.213e-01,1.732e-01,7.633e-02,5.827e-02,9.998e-02,7.353e-01,8.235e-03
BCL3,998,cytosol,GO:0005829,cellular component,33.0,78.0,1.449e-01,1.213e-01,1.732e-01,8.169e-02,7.050e-02,9.465e-02,7.268e-01,4.601e-03
BCL3,998,cytoplasm,GO:0005737,cellular component,33.0,69.0,1.449e-01,1.213e-01,1.732e-01,8.355e-02,6.834e-02,1.022e-01,7.238e-01,6.293e-03
BCL3,998,midbody,GO:0030496,cellular component,33.0,26.0,1.449e-01,1.213e-01,1.732e-01,9.102e-02,8.195e-02,1.011e-01,7.126e-01,3.412e-03
BCL3,998,nucleoplasm,GO:0005654,cellular component,33.0,74.0,1.449e-01,1.213e-01,1.732e-01,9.110e-02,8.583e-02,9.670e-02,7.125e-01,1.885e-03
BCL3,998,Bcl3/NF-kappaB2 complex,GO:0033257,cellular component,33.0,2.0,1.636e-01,1.100e-01,2.432e-01,1.351e-01,6.982e-02,2.614e-01,6.545e-01,2.382e-02
BCL3,998,protein-containing complex,GO:0032991,cellular component,33.0,481.0,2.799e-01,1.495e-01,5.238e-01,2.732e-01,1.404e-01,5.315e-01,5.278e-01,3.509e-02
BCL3,998,transcription factor binding,GO:0008134,molecular function,33.0,19.0,1.449e-01,1.213e-01,1.732e-01,4.503e-02,2.300e-02,8.814e-02,7.969e-01,1.805e-02
BCL3,998,protein binding,GO:0005515,molecular function,33.0,332.0,1.466e-01,1.244e-01,1.728e-01,8.928e-02,6.161e-02,1.294e-01,7.147e-01,1.213e-02
ZXDC,28160,"positive regulation of transcription, DNA-templated",GO:0045893,biological process,7.0,41.0,4.071e-02,2.614e-02,6.340e-02,3.121e-02,1.660e-02,5.867e-02,8.360e-01,1.488e-02
ZXDC,28160,DNA-binding transcription factor activity,GO:0003700,molecular function,7.0,18.0,3.747e-02,2.363e-02,5.941e-02,1.401e-02,5.758e-03,3.411e-02,9.019e-01,1.313e-02
ZXDC,28160,C2H2 zinc finger domain binding,GO:0070742,molecular function,7.0,2.0,3.747e-02,2.363e-02,5.941e-02,1.904e-02,9.602e-03,3.774e-02,8.805e-01,1.359e-02
ZXDC,28160,LRR domain binding,GO:0030275,molecular function,7.0,3.0,3.754e-02,2.373e-02,5.939e-02,2.754e-02,1.396e-02,5.431e-02,8.481e-01,1.609e-02
ZXDC,28160,protein binding,GO:0005515,molecular function,7.0,332.0,4.908e-02,3.955e-02,6.090e-02,4.908e-02,3.955e-02,6.090e-02,7.881e-01,5.902e-03
ASNS,753,negative regulation of apoptotic process,GO:0043066,biological process,17.0,31.0,5.259e-02,2.423e-02,1.141e-01,3.092e-02,7.556e-03,1.265e-01,8.328e-01,3.583e-02
ASNS,753,cellular response to glucose starvation,GO:0042149,biological process,17.0,6.0,5.259e-02,2.423e-02,1.141e-01,3.698e-02,1.177e-02,1.162e-01,8.160e-01,2.971e-02
ASNS,753,positive regulation of mitotic cell cycle,GO:0045931,biological process,17.0,18.0,1.049e-01,1.510e-02,7.282e-01,5.815e-02,3.359e-03,1.007e+00,7.396e-01,9.623e-02
ASNS,753,asparagine biosynthetic process,GO:0006529,biological process,17.0,8.0,2.692e-01,1.100e-01,6.590e-01,2.557e-01,8.911e-02,7.339e-01,5.354e-01,5.091e-02
ASNS,753,cytosol,GO:0005829,cellular component,17.0,78.0,5.259e-02,2.423e-02,1.141e-01,2.220e-02,5.405e-03,9.116e-02,8.627e-01,3.216e-02
ASNS,753,protein binding,GO:0005515,molecular function,17.0,332.0,5.259e-02,2.423e-02,1.141e-01,2.712e-02,6.220e-03,1.183e-01,8.446e-01,3.568e-02
ASNS,753,asparagine synthase (glutamine-hydrolyzing) activity,GO:0004066,molecular function,17.0,2.0,9.039e-02,5.436e-02,1.503e-01,5.719e-02,2.258e-02,1.448e-01,7.687e-01,2.593e-02
CDC42,1736,positive regulation of cytokinesis,GO:0032467,biological process,84.0,16.0,9.308e-02,8.064e-02,1.074e-01,1.824e-02,9.061e-03,3.672e-02,8.837e-01,1.253e-02
CDC42,1736,regulation of attachment of spindle microtubules to kinetochore,GO:0051988,biological process,84.0,9.0,9.308e-02,8.064e-02,1.074e-01,1.733e-02,4.852e-03,6.189e-02,8.835e-01,2.531e-02
CDC42,1736,Cdc42 protein signal transduction,GO:0032488,biological process,84.0,2.0,9.324e-02,8.049e-02,1.080e-01,1.269e-02,3.264e-03,4.931e-02,9.051e-01,1.994e-02
CDC42,1736,Rho protein signal transduction,GO:0007266,biological process,84.0,3.0,9.324e-02,8.049e-02,1.080e-01,1.288e-02,2.027e-03,8.184e-02,8.994e-01,2.757e-02
CDC42,1736,actin cytoskeleton organization,GO:0030036,biological process,84.0,15.0,9.722e-02,9.460e-02,9.992e-02,3.363e-02,1.299e-02,8.709e-02,8.269e-01,2.430e-02
CDC42,1736,positive regulation of stress fiber assembly,GO:0051496,biological process,84.0,3.0,1.087e-01,5.809e-02,2.034e-01,3.503e-02,1.313e-02,9.344e-02,8.227e-01,2.444e-02
CDC42,1736,regulation of stress fiber assembly,GO:0051492,biological process,84.0,5.0,1.107e-01,5.570e-02,2.198e-01,3.646e-02,1.391e-02,9.558e-02,8.182e-01,2.495e-02
CDC42,1736,positive regulation of filopodium assembly,GO:0051491,biological process,84.0,3.0,1.130e-01,5.302e-02,2.409e-01,3.310e-02,6.101e-03,1.795e-01,8.236e-01,4.435e-02
